HHID,plotID,org_fert,chem_fert,pesticides,hhlabor,hired_labor,cropID,area_planted,seed_cost,trans_cost,total_value_p_sell,total2_value_p_sell,sell_value_p_sell,gift_value_p_sell,cons_value_p_sell,food_prod_value_p_sell,animal_value_p_sell,seeds_value_p_sell,stored_value_p_sell,farm_capital,season,k,m,l,A,y,y_over_A,lnk,lnm,lnl,lnA,lny,lny_over_A,inflation,ctotal,region
2013000910,1.0,,,,23.0,0.0,PINEAPPLES,3.0,,0.0,150000.0,61.632265517972776,53.92823232822618,0.0,7.704033189746597,0.0,0.0,0.0,0.0,36000.0,2,14.791743724313465,0.0,23.0,3.0,61.632265517972776,50000.0,2.709196439799893,,3.1354942159291497,1.1151415908636015,4.121185524285098,10.819778284410283,0.9408170188899074,1647.8002508885202,2.0
2013000910,2.0,,,,11.0,0.0,BANANA FOOD,1.0,,0.0,180000.0,73.95871862156733,55.469038966175496,0.0,18.489679655391832,0.0,0.0,0.0,0.0,36000.0,2,14.791743724313465,0.0,11.0,1.0,73.95871862156733,180000.0,2.709196439799893,,2.3978952727983707,0.04879016487901111,4.3035070810790526,12.100712129872347,0.9408170188899074,1647.8002508885202,2.0
2013000911,1.0,,,,32.0,0.0,CASSAVA,3.0,,0.0,272250.0,111.86256191512058,0.0,0.0,111.86256191512058,0.0,0.0,0.0,0.0,43000.0,2,17.667916115152195,0.0,32.0,3.0,111.86256191512058,90750.0,2.8844305789390514,,3.4657359027997265,1.1151415908636015,4.717270992001912,11.415863752127096,0.9408170188899074,756.1868097285139,2.0
2023000503,3.0,,,,52.0,0.0,SWEET POTATOES,0.30000001192092896,,0.0,60000.00000000001,24.652906207189112,0.0,0.0,24.652906207189112,0.0,0.0,0.0,0.0,25000.0,2,10.272044252995462,0.0,52.0,0.30000001192092896,24.652906207189112,199999.99205271437,2.3511375114648714,,3.9512437185814275,-1.0498220883101441,3.2048947924109426,12.206072605793745,0.9408170188899074,579.9185303471118,2.0
2023000503,4.0,,,,48.0,0.0,BEANS,0.20000000298023224,1.6435270804792739,0.0,30000.0,12.326453103594554,0.0,0.0,12.326453103594554,0.0,0.0,0.0,0.0,25000.0,2,10.272044252995462,1.6435270804792739,48.0,0.20000000298023224,12.326453103594554,149999.99776482585,2.3511375114648714,0.4968445913087324,3.871201010907891,-1.3862943462187296,2.511747611850997,11.918390558177231,0.9408170188899074,579.9185303471118,2.0
2023000508,2.0,,,,48.0,0.0,SWEET POTATOES,0.699999988079071,,0.0,133333.33333333334,6.408449703127068,0.0,0.0,6.408449703127068,0.0,0.0,0.0,0.0,20000.0,2,9.612674554690601,0.0,48.0,0.699999988079071,6.408449703127068,19047.619371998073,2.2862660862350976,,3.871201010907891,-0.2876820873529422,1.8576173856942861,9.854697405396594,0.8042809727532236,950.0783022874002,2.0
2023000509,4.0,,,,85.0,18.0,COTTON,0.5,,0.0,900000.0,432.57035496107704,432.57035496107704,0.0,0.0,0.0,0.0,0.0,0.0,37000.0,2,17.78344792617761,0.0,103.0,0.5,432.57035496107704,1800000.0,2.8908665043816644,,4.634728988229636,-0.5978369994009695,6.06974498357277,14.403297222866392,0.8042809727532236,2609.2643811252165,2.0
2023000509,3.0,,,,65.0,0.0,BEANS,0.5,,0.0,150000.0,72.0950591601795,48.063372773453004,0.0,19.225349109381202,0.0,0.0,4.806337277345301,0.0,37000.0,2,17.78344792617761,0.0,65.0,0.5,72.0950591601795,300000.0,2.8908665043816644,,4.174387269895637,-0.5978369994009695,4.277985514344715,12.611537753638338,0.8042809727532236,2609.2643811252165,2.0
2023000509,2.0,,,,55.0,0.0,BEANS,0.5,,0.0,100000.0,48.063372773453004,24.031686386726502,0.0,19.225349109381202,0.0,0.0,4.806337277345301,0.0,37000.0,2,17.78344792617761,0.0,55.0,0.5,48.063372773453004,200000.0,2.8908665043816644,,4.007333185232471,-0.5978369994009695,3.872520406236551,12.206072645530174,0.8042809727532236,2609.2643811252165,2.0
2023000701,2.0,,,,35.0,0.0,MAIZE,0.5,,0.0,80000.0,36.910392102346826,0.0,0.0,36.910392102346826,0.0,0.0,0.0,0.0,98000.0,2,45.21523032537486,0.0,35.0,0.5,36.910392102346826,160000.0,3.8164079600208853,,3.5553480614894135,-0.5978369994009695,3.608493140186425,11.982929094215963,0.8378443902919307,3099.9192807155982,2.0
2023000701,1.0,,,,48.0,0.0,CASSAVA,0.5,,0.0,148500.0,68.5149153399813,11.419152556663548,0.0,57.095762783317745,0.0,0.0,0.0,0.0,98000.0,2,45.21523032537486,0.0,48.0,0.5,68.5149153399813,297000.0,3.8164079600208853,,3.871201010907891,-0.5978369994009695,4.227051463755298,12.601487417784837,0.8378443902919307,3099.9192807155982,2.0
2023000702,5.0,,,,20.0,0.0,SORGHUM,0.5,0.4124167164437883,0.0,12916.666666666668,6.658811567581999,6.658811567581999,0.0,0.0,0.0,0.0,0.0,0.0,9500.0,2,4.897448507769986,0.4124167164437883,20.0,0.5,6.658811567581999,25833.333333333336,1.6337222898368953,-0.8857209931220655,2.995732273553991,-0.5978369994009695,1.8959410253233906,10.159420926673329,0.7498523637230383,433.6561773406434,2.0
2023000702,2.0,,,,60.0,0.0,MAIZE,1.0,,0.0,80000.0,41.24167164437883,10.310417911094708,0.0,30.93125373328412,0.0,0.0,0.0,0.0,9500.0,2,4.897448507769986,0.0,60.0,1.0,41.24167164437883,80000.0,1.6337222898368953,,4.0943445622221,0.04879016487901111,3.719449192866026,11.289781913656018,0.7498523637230383,433.6561773406434,2.0
2023000702,3.0,,,,58.0,0.0,CASSAVA,1.0,,0.0,49500.0,25.5182843299594,0.0,0.0,25.5182843299594,0.0,0.0,0.0,0.0,9500.0,2,4.897448507769986,0.0,58.0,1.0,25.5182843299594,49500.0,1.6337222898368953,,4.060443010546419,0.04879016487901111,3.239395227766789,10.809727948556782,0.7498523637230383,433.6561773406434,2.0
2023000703,1.0,,,,24.0,0.0,SWEET POTATOES,0.20000000298023224,,0.0,13333.333333333334,6.151732017057804,0.0,0.0,6.151732017057804,0.0,0.0,0.0,0.0,4000.0,2,1.845519605117341,0.0,24.0,0.20000000298023224,6.151732017057804,66666.66567325593,0.7280215963707511,,3.1780538303479458,-1.3862943462187296,1.81673367095837,11.107460341960904,0.8378443902919307,368.27343720116545,2.0
2023000704,3.0,,,,36.0,0.0,MAIZE,0.25,,0.0,20000.0,9.227598025586706,0.0,0.0,8.304838223028035,0.0,0.0,0.9227598025586705,0.0,11000.0,2,5.075178914072689,0.0,36.0,0.25,9.227598025586706,80000.0,1.6678273091413343,,3.58351893845611,-1.2039728018424092,2.2221987790665345,11.289781913656018,0.8378443902919307,1075.3842739018746,2.0
2023000704,4.0,,,,48.0,0.0,SWEET POTATOES,0.25,,0.0,53333.333333333336,24.606928068231216,0.0,0.0,24.606928068231216,0.0,0.0,0.0,0.0,11000.0,2,5.075178914072689,0.0,48.0,0.25,24.606928068231216,213333.33333333334,1.6678273091413343,,3.871201010907891,-1.2039728018424092,3.2030280320782607,12.270611166667745,0.8378443902919307,1075.3842739018746,2.0
2023000706,1.0,,,,32.0,0.0,CASSAVA,0.25,,0.0,74250.0,38.2774264949391,0.0,0.0,38.2774264949391,0.0,0.0,0.0,0.0,19000.0,2,9.794897015539972,0.0,32.0,0.25,38.2774264949391,297000.0,2.304618696762659,,3.4657359027997265,-1.2039728018424092,3.644860335874953,12.601487417784837,0.7498523637230383,398.9100689802542,2.0
2023000707,4.0,,,,60.0,0.0,YAM,0.25,,0.0,75000.0,38.66406716660515,19.332033583302575,0.0,19.332033583302575,0.0,0.0,0.0,0.0,55000.0,2,28.353649255510444,0.0,60.0,0.25,38.66406716660515,300000.0,3.3526759952978007,,4.0943445622221,-1.2039728018424092,3.6549106717284547,12.611537753638338,0.7498523637230383,1944.90568265935,2.0
2023000707,5.0,,,,80.0,0.0,MAIZE,0.10000000149011612,,0.0,60000.0,30.93125373328412,0.0,0.0,24.7450029866273,0.0,0.0,6.186250746656825,0.0,55000.0,2,28.353649255510444,0.0,80.0,0.10000000149011612,30.93125373328412,599999.9910593034,3.3526759952978007,,4.382026634673881,-1.8971199699847203,3.431767120414245,13.304684919297122,0.7498523637230383,1944.90568265935,2.0
2023000707,1.0,,,,60.0,0.0,BEANS,0.20000000298023224,,0.0,100000.0,51.552089555473536,0.0,0.0,51.552089555473536,0.0,0.0,0.0,0.0,55000.0,2,28.353649255510444,0.0,60.0,0.20000000298023224,51.552089555473536,499999.9925494195,3.3526759952978007,,4.0943445622221,-1.3862943462187296,3.9425927441802355,13.122363362503167,0.7498523637230383,1944.90568265935,2.0
2023000707,3.0,,,,75.0,7.0,SORGHUM,0.10000000149011612,,0.0,15500.000000000002,7.990573881098399,0.0,0.0,5.992930410823799,0.0,0.0,1.9976434702745998,0.0,55000.0,2,28.353649255510444,0.0,82.0,0.10000000149011612,7.990573881098399,154999.99769032007,3.3526759952978007,,4.406719247264253,-1.8971199699847203,2.0782625821173455,11.951180381000222,0.7498523637230383,1944.90568265935,2.0
2023000707,2.0,,,,70.0,0.0,MAIZE,0.25,,0.0,40000.0,20.620835822189417,0.0,0.0,14.43458507553259,0.0,0.0,6.186250746656825,0.0,55000.0,2,28.353649255510444,0.0,70.0,0.25,20.620835822189417,160000.0,3.3526759952978007,,4.248495242049359,-1.2039728018424092,3.0263020123060804,11.982929094215963,0.7498523637230383,1944.90568265935,2.0
2023000707,6.0,,,,75.0,7.0,SORGHUM,0.10000000149011612,,0.0,16791.666666666668,8.656455037856599,0.0,0.0,6.658811567581999,0.0,0.0,1.9976434702745998,0.0,55000.0,2,28.353649255510444,0.0,82.0,0.10000000149011612,8.656455037856599,167916.6641645134,3.3526759952978007,,4.406719247264253,-1.8971199699847203,2.158305289790882,12.031223088673759,0.7498523637230383,1944.90568265935,2.0
2023000708,1.0,,,,28.0,0.0,MAIZE,0.10000000149011612,,0.0,12000.0,6.186250746656825,0.0,0.0,6.186250746656825,0.0,0.0,0.0,0.0,5000.0,2,2.577604477773677,0.0,28.0,0.10000000149011612,6.186250746656825,119999.99821186069,1.030713172978283,,3.332204510175204,-1.8971199699847203,1.8223292079801445,11.695247006863022,0.7498523637230383,194.9700026988009,2.0
2023000709,2.0,,,,15.0,0.0,MAIZE,0.5,,0.0,40000.0,20.620835822189417,0.0,20.620835822189417,0.0,0.0,0.0,0.0,0.0,5000.0,2,2.577604477773677,0.0,15.0,0.5,20.620835822189417,80000.0,1.030713172978283,,2.70805020110221,-0.5978369994009695,3.0263020123060804,11.289781913656018,0.7498523637230383,437.7803445050813,2.0
2023000709,3.0,,,,6.0,0.0,CASSAVA,1.0,,0.0,49500.0,25.5182843299594,0.0,25.5182843299594,0.0,0.0,0.0,0.0,0.0,5000.0,2,2.577604477773677,0.0,6.0,1.0,25.5182843299594,49500.0,1.030713172978283,,1.791759469228055,0.04879016487901111,3.239395227766789,10.809727948556782,0.7498523637230383,437.7803445050813,2.0
202300071002,2.0,,,,37.0,0.0,MAIZE,0.25,0.46137990127933526,0.0,20000.0,9.227598025586706,0.0,0.0,9.227598025586706,0.0,0.0,0.0,0.0,9000.0,2,4.152419111514018,0.46137990127933526,37.0,0.25,9.227598025586706,80000.0,1.4765643206467067,-0.7735334944874568,3.6109179126442243,-1.2039728018424092,2.2221987790665345,11.289781913656018,0.8378443902919307,958.9319868189706,2.0
2031000410,1.0,,,,10.0,18.0,COFFEE ALL,3.0,,0.0,300000.0,135.27582833489774,67.63791416744887,67.63791416744887,0.0,0.0,0.0,0.0,0.0,130000.0,2,58.61952561178903,0.0,28.0,3.0,135.27582833489774,100000.0,4.0749066189571845,,3.332204510175204,1.1151415908636015,4.907315866850637,11.512925464970229,0.8572807873480497,1603.830220738548,2.0
2031000410,4.0,,,,18.0,6.0,SWEET POTATOES,0.25,,0.0,48000.0,21.64413253358364,0.0,0.0,21.64413253358364,0.0,0.0,0.0,0.0,130000.0,2,58.61952561178903,0.0,24.0,0.25,21.64413253358364,192000.0,4.0749066189571845,,3.1780538303479458,-1.2039728018424092,3.074734403102327,12.165250651009918,0.8572807873480497,1603.830220738548,2.0
2033000801,2.0,,,,24.0,0.0,SWEET POTATOES,0.11999999731779099,,0.0,266666.6666666667,141.13870468000755,0.0,0.0,141.13870468000755,0.0,0.0,0.0,0.0,10000.0,2,5.292701425500283,0.0,24.0,0.11999999731779099,141.13870468000755,2222222.271892761,1.708044677868126,,3.1780538303479458,-1.771956853326881,4.949743127976422,14.614018276533788,0.7303728871193533,643.5924933408345,2.0
2033000808,2.0,,,,0.0,0.0,COFFEE ALL,0.10000000149011612,,0.0,11250.0,5.252829008222398,5.252829008222398,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,2,7.003772010963198,0.0,0.0,0.10000000149011612,5.252829008222398,112499.9983236194,1.9781327684020051,,,-1.8971199699847203,1.6587667901803413,11.630708485725451,0.8279065083969802,1258.7645976237122,2.0
2033001801,2.0,,,,48.0,0.0,CASSAVA,0.5,,0.0,158400.0,82.78635538866712,0.0,0.0,82.78635538866712,0.0,0.0,0.0,0.0,22000.0,2,11.498104915092656,0.0,48.0,0.5,82.78635538866712,316800.0,2.4616008871355954,,3.871201010907891,-0.5978369994009695,4.416263257819908,12.666025938922408,0.7396366991402477,2921.6684589250435,
2033001801,3.0,,,,56.0,1.0,SWEET POTATOES,0.5,,0.0,96000.0,50.17354872040431,0.0,0.0,50.17354872040431,0.0,0.0,0.0,0.0,22000.0,2,11.498104915092656,0.0,57.0,0.5,50.17354872040431,192000.0,2.4616008871355954,,4.04305126783455,-0.5978369994009695,3.915487969907419,12.165250651009918,0.7396366991402477,2921.6684589250435,
203300180403,1.0,,,,27.0,0.0,COFFEE ALL,1.0,,0.0,105000.0,48.44488963433021,48.44488963433021,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,2,11.995877433262718,0.0,27.0,1.0,48.44488963433021,105000.0,2.50318337060125,,3.295836866004329,0.04879016487901111,3.8804268556700667,11.56171562913966,0.8378443902919307,1385.0624636405646,2.0
2033001805,1.0,,,,15.0,0.0,SWEET POTATOES,0.12999999523162842,,0.0,26666.666666666668,13.937096866778976,0.0,0.0,13.937096866778976,0.0,0.0,0.0,0.0,8000.0,2,4.181129060033693,0.0,15.0,0.12999999523162842,13.937096866778976,205128.21265226314,1.4831008694854064,,2.70805020110221,-1.7147984504436686,2.634554124445355,12.231390490194245,0.7396366991402477,826.2956304891585,2.0
2033001807,2.0,,,,40.0,0.0,SWEET POTATOES,0.25,3.4494314745277967,0.0,66666.66666666667,34.842742166947446,0.0,0.0,34.842742166947446,0.0,0.0,0.0,0.0,5500.0,2,2.874526228773164,3.4494314745277967,40.0,0.25,34.842742166947446,266666.6666666667,1.131397576856516,1.2382094274719628,3.6888794541139363,-1.2039728018424092,3.55084485631951,12.493754717981954,0.7396366991402477,873.124275961536,2.0
2033001808,4.0,,,,27.0,0.0,BEANS,0.25,,0.0,40000.0,20.905645300168466,0.0,0.0,20.905645300168466,0.0,0.0,0.0,0.0,21000.0,2,10.975463782588443,0.0,27.0,0.25,20.905645300168466,160000.0,2.4159962299446702,,3.295836866004329,-1.2039728018424092,3.040019232553519,11.982929094215963,0.7396366991402477,1379.5112692448665,2.0
2033001808,3.0,,,,30.0,0.0,GROUNDNUTS,0.25,,0.0,166666.66666666666,87.1068554173686,0.0,0.0,62.71693590050539,0.0,0.0,6.968548433389487,17.421371083473716,21000.0,2,10.975463782588443,0.0,30.0,0.25,87.1068554173686,666666.6666666666,2.4159962299446702,,3.4011973816621555,-1.2039728018424092,4.467135588193665,13.41004544985611,0.7396366991402477,1379.5112692448665,2.0
203300180804,1.0,,,,10.0,0.0,BANANA FOOD,1.0,,0.0,180000.0,81.16549700093866,0.0,0.0,81.16549700093866,0.0,0.0,0.0,0.0,18000.0,2,8.116549700093865,0.0,10.0,1.0,81.16549700093866,180000.0,2.121304124278715,,2.302585092994046,0.04879016487901111,4.396490243084647,12.100712129872347,0.8572807873480497,1232.903899444258,2.0
203300180804,2.0,,,,42.0,0.0,SWEET POTATOES,0.5,,0.0,106666.66666666667,48.09807229685254,0.0,0.0,48.09807229685254,0.0,0.0,0.0,0.0,18000.0,2,8.116549700093865,0.0,42.0,0.5,48.09807229685254,213333.33333333334,2.121304124278715,,3.7376696182833684,-0.5978369994009695,3.873242099320099,12.270611166667745,0.8572807873480497,1232.903899444258,2.0
2033001810,2.0,,,,35.0,0.0,SWEET POTATOES,0.25,,0.0,128000.00000000001,66.89806496053909,0.0,8.362258120067386,58.5358068404717,0.0,0.0,0.0,0.0,32500.0,2,16.985836806386878,0.0,35.0,0.25,66.89806496053909,512000.00000000006,2.8455659426722546,,3.5553480614894135,-1.2039728018424092,4.2031700423592,13.146079904021645,0.7396366991402477,1239.8615586397416,2.0
2033002303,2.0,,,,28.0,0.0,SWEET POTATOES,0.11999999731779099,,0.0,13333.333333333334,5.8549888325134445,0.0,0.0,5.8549888325134445,0.0,0.0,0.0,0.0,17000.0,2,7.465110761454642,0.0,28.0,0.11999999731779099,5.8549888325134445,111111.11359463804,2.039994964816265,,3.332204510175204,-1.771956853326881,1.7672940897060077,11.618286002979797,0.8803081113407588,200.767567066886,2.0
2033002307,3.0,,,,0.0,0.0,CASSAVA,0.25,,0.0,49500.0,24.785595653384174,0.0,0.0,24.785595653384174,0.0,0.0,0.0,0.0,15000.0,2,7.510786561631568,0.0,0.0,0.25,24.785595653384174,198000.0,2.0459165926394958,,,-1.2039728018424092,3.210262664001352,12.196022309676673,0.7720188003778711,1645.5632637430656,2.0
2033002307,2.0,,,,0.0,0.0,SWEET POTATOES,0.25,,0.0,80000.0,40.05752832870169,0.0,0.0,40.05752832870169,0.0,0.0,0.0,0.0,15000.0,2,7.510786561631568,0.0,0.0,0.25,40.05752832870169,320000.0,2.0459165926394958,,,-1.2039728018424092,3.690316629100589,12.676076274775909,0.7720188003778711,1645.5632637430656,2.0
2033002308,3.0,,,,51.0,0.0,SWEET POTATOES,1.0,,0.0,533333.3333333334,234.19955330053781,81.96984365518823,0.0,152.22970964534957,0.0,0.0,0.0,0.0,25000.0,2,10.978104060962709,0.0,51.0,1.0,234.19955330053781,533333.3333333334,2.416231921871427,,3.9318256327243257,0.04879016487901111,5.456173543819944,13.1869018985419,0.8803081113407588,660.7940396374672,2.0
2033002308,1.0,,,,61.0,0.0,MAIZE,1.5,,0.0,24000.0,10.5389798985242,0.0,0.0,7.904234923893151,0.0,0.0,2.63474497463105,0.0,25000.0,2,10.978104060962709,0.0,61.0,1.5,10.5389798985242,16000.0,2.416231921871427,,4.110873864173311,0.43825493141183786,2.3550807546081267,9.680344001221918,0.8803081113407588,660.7940396374672,2.0
2033002308,2.0,,,,43.0,0.0,CASSAVA,1.0,,0.0,247500.0,108.68323020353081,54.341615101765406,0.0,54.341615101765406,0.0,0.0,0.0,0.0,25000.0,2,10.978104060962709,0.0,43.0,1.0,108.68323020353081,247500.0,2.416231921871427,,3.7612001156935624,0.04879016487901111,4.688437506268926,12.419165860990882,0.8803081113407588,660.7940396374672,2.0
2033002803,2.0,,,,16.0,0.0,BANANA FOOD,0.25,,0.0,63000.0,29.06693378059812,0.0,0.0,29.06693378059812,0.0,0.0,0.0,0.0,25000.0,2,11.534497531983382,0.0,16.0,0.25,29.06693378059812,252000.0,2.4647003069090148,,2.772588722239781,-1.2039728018424092,3.369601231904076,12.437184366493561,0.8378443902919307,1286.4655787371707,2.0
2033002807,2.0,,,,41.0,0.0,SWEET POTATOES,0.5,,0.0,26666.666666666668,12.303464034115608,0.0,0.0,12.303464034115608,0.0,0.0,0.0,0.0,6000.0,2,2.7682794076760118,0.0,41.0,0.5,12.303464034115608,53333.333333333336,1.096523148456084,,3.713572066704308,-0.5978369994009695,2.5098808515183153,10.884316805547854,0.8378443902919307,814.058697817259,2.0
2033002808,2.0,,,,56.0,0.0,SWEET POTATOES,1.0,,0.0,746666.6666666667,344.4969929552371,0.0,7.382078420469366,337.1149145347677,0.0,0.0,0.0,0.0,29000.0,2,13.380017137100722,0.0,56.0,1.0,344.4969929552371,746666.6666666667,2.6104724213080264,,4.02535169073515,0.04879016487901111,5.8420853616935196,13.523374135163113,0.8378443902919307,1255.5992633415829,2.0
2033003303,5.0,,,,48.0,3.0,MAIZE,0.25,,0.0,80000.0,38.450698218762405,0.0,0.0,32.68309348594804,0.0,0.0,5.767604732814361,0.0,84500.0,2,40.613549993567794,0.0,51.0,0.25,38.450698218762405,320000.0,3.7096377448991276,,3.9318256327243257,-1.2039728018424092,3.649376854922341,12.676076274775909,0.8042809727532236,1264.5473376695486,2.0
2033003303,4.0,,,,21.0,0.0,SWEET POTATOES,0.5,,0.0,266666.6666666667,128.16899406254134,0.0,0.0,128.16899406254134,0.0,0.0,0.0,0.0,84500.0,2,40.613549993567794,0.0,21.0,0.5,128.16899406254134,533333.3333333334,3.7096377448991276,,3.044522437723423,-0.5978369994009695,4.853349659248277,13.1869018985419,0.8042809727532236,1264.5473376695486,2.0
2033003304,2.0,,,,31.0,0.0,SWEET POTATOES,0.25,,0.0,13333.333333333334,6.408449703127068,0.0,0.0,6.408449703127068,0.0,0.0,0.0,0.0,21000.0,2,10.09330828242513,0.0,31.0,0.25,6.408449703127068,53333.333333333336,2.333964372725156,,3.4339872044851463,-1.2039728018424092,1.8576173856942861,10.884316805547854,0.8042809727532236,569.4548406198712,2.0
2033003307,2.0,,,,54.0,0.0,COFFEE ALL,1.0,,0.0,60000.0,24.65290620718911,24.65290620718911,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,2,6.5741083219170955,0.0,54.0,1.0,24.65290620718911,60000.0,1.9168590860185217,,3.9889840465642745,0.04879016487901111,3.2048947924109426,11.002099841204238,0.9408170188899074,554.1151551835871,2.0
2033003307,3.0,,,,48.0,0.0,SWEET POTATOES,0.5,,0.0,80000.0,32.87054160958548,0.0,0.0,32.87054160958548,0.0,0.0,0.0,0.0,16000.0,2,6.5741083219170955,0.0,48.0,0.5,32.87054160958548,160000.0,1.9168590860185217,,3.871201010907891,-0.5978369994009695,3.4925768648627233,11.982929094215963,0.9408170188899074,554.1151551835871,2.0
2033003308,3.0,,,,24.0,0.0,SWEET POTATOES,0.25,,0.0,6320000.0,2950.922607285828,983.640869095276,0.0,1967.281738190552,0.0,0.0,0.0,0.0,35000.0,2,,,,,,25280000.0,,,,,,17.04552412724293,0.8279065083969802,1654.010798109069,2.0
2033003308,2.0,,,,20.0,0.0,MAIZE,0.3499999940395355,,0.0,48000.0,22.412070435082235,9.338362681284265,0.0,11.206035217541118,0.0,0.0,1.867672536256853,0.0,35000.0,2,16.342134692247463,0.0,20.0,0.3499999940395355,22.412070435082235,137142.85947838612,2.807448643237072,,2.995732273553991,-0.9162907449126712,3.109599672437803,11.828778431418604,0.8279065083969802,1654.010798109069,2.0
2033003310,2.0,,,,41.0,0.0,SWEET POTATOES,0.5,,0.0,106666.66666666667,43.82738881278064,0.0,0.0,43.82738881278064,0.0,0.0,0.0,0.0,18000.0,2,7.395871862156732,0.0,41.0,0.5,43.82738881278064,213333.33333333334,2.030951101944878,,3.713572066704308,-0.5978369994009695,3.7802589373145046,12.270611166667745,0.9408170188899074,3665.558447592925,2.0
2041000908,1.0,,,,36.0,0.0,SWEET POTATOES,2.0,,0.0,40000.0,20.905645300168466,0.0,0.0,20.905645300168466,0.0,0.0,0.0,0.0,6000.0,2,3.1358467950252695,0.0,36.0,2.0,20.905645300168466,20000.0,1.2123297403351911,,3.58351893845611,0.7178397935137598,3.040019232553519,9.903487552536127,0.7396366991402477,1199.6704555501676,2.0
2041000909,1.0,,,,14.0,0.0,MAIZE,0.25,,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.0,2,11.498104915092656,0.0,14.0,0.25,0.0,0.0,2.4616008871355954,,2.6390573296152584,-1.2039728018424092,,,0.7396366991402477,3321.3321329510136,2.0
2043001205,1.0,,,,48.0,0.0,MAIZE,0.25,,0.0,38000.0,17.315306026866914,0.0,0.0,16.052731629074536,0.0,0.0,1.082206626679182,0.18036777111319702,3000.0,2,1.3527582833489775,0.0,48.0,0.25,17.315306026866914,153600.0,0.45629636068980417,,3.871201010907891,-1.2039728018424092,2.8515908517881177,11.94210709969571,0.8572807873480497,850.5242246842805,2.0
2043001209,3.0,,,,47.0,0.0,SWEET POTATOES,0.5,,0.0,80000.0,40.75174893959947,0.0,0.0,40.75174893959947,0.0,0.0,0.0,0.0,103000.0,2,52.467876759734324,0.0,47.0,0.5,40.75174893959947,160000.0,3.964489004927078,,3.8501476017100584,-0.5978369994009695,3.707498757529065,11.982929094215963,0.7588671841363875,2943.600705279619,2.0
2043001210,3.0,,,,41.0,0.0,SWEET POTATOES,0.75,,0.0,133333.33333333334,60.12259037106568,0.0,0.0,60.12259037106568,0.0,0.0,0.0,0.0,37500.0,2,16.909478541862217,0.0,41.0,0.75,60.12259037106568,177777.77777777778,2.841119551920822,,3.713572066704308,-0.2231435503828872,4.096385650634309,12.08828960987379,0.8572807873480497,1250.7603087844645,2.0
2043001210,2.0,,,,29.0,0.0,GROUNDNUTS,0.5,2.2545971389149626,0.0,10000.0,3.60735542226394,0.0,0.0,3.60735542226394,0.0,0.0,0.0,0.0,37500.0,2,16.909478541862217,2.2545971389149626,29.0,0.5,3.60735542226394,16000.0,2.841119551920822,0.8129713046285366,3.367295829986474,-0.5978369994009695,1.282974933874272,9.680344001221918,0.8572807873480497,1250.7603087844645,2.0
2043001403,2.0,,,,40.0,0.0,MAIZE,0.25,,0.0,4000.0,2.1170805702001134,0.0,0.0,2.1170805702001134,0.0,0.0,0.0,0.0,17000.0,2,8.997592423350481,0.0,40.0,0.25,2.1170805702001134,16000.0,2.2217060171967256,,3.6888794541139363,-1.2039728018424092,0.7500380500964953,9.680344001221918,0.7303728871193533,1335.8778397962715,2.0
2043001405,2.0,,,,41.0,0.0,GROUNDNUTS,0.25,,0.0,3333.333333333333,1.7642338085000941,0.0,0.0,1.234963665950066,0.0,0.0,0.5292701425500284,0.0,54000.0,2,28.580587697701528,0.0,41.0,0.25,1.7642338085000941,13333.333333333332,3.360585344668478,,3.713572066704308,-1.2039728018424092,0.5677164933025405,9.498022444427964,0.7303728871193533,634.171484803444,2.0
2051000112,1.0,,,,10.0,0.0,CASSAVA,0.5,,0.0,24750.0,11.895684761429617,0.0,11.895684761429617,0.0,0.0,0.0,0.0,0.0,5500.0,2,2.6434855025399155,0.0,10.0,0.5,11.895684761429617,49500.0,1.0539444418121797,,2.302585092994046,-0.5978369994009695,2.4761757092631584,10.809727948556782,0.8042809727532236,666.1583466400588,2.0
2053000403,4.0,,,,48.0,0.0,SWEET POTATOES,0.5,,0.0,256000.00000000003,133.79612992107818,0.0,0.0,133.79612992107818,0.0,0.0,0.0,0.0,277000.0,2,144.7715937036666,0.0,48.0,0.5,133.79612992107818,512000.00000000006,4.976713420955875,,3.871201010907891,-0.5978369994009695,4.896317222919145,13.146079904021645,0.7396366991402477,2691.183719490686,2.0
2053000403,1.0,,,,48.0,0.0,BEANS,1.0,,0.0,60000.0,31.358467950252695,0.0,5.2264113250421165,15.679233975126348,0.0,0.0,10.452822650084233,0.0,277000.0,2,144.7715937036666,0.0,48.0,1.0,31.358467950252695,60000.0,4.976713420955875,,3.871201010907891,0.04879016487901111,3.4454843406616837,11.002099841204238,0.7396366991402477,2691.183719490686,2.0
2053000403,6.0,,,,52.0,18.0,SIMSIM,0.5,,0.0,140000.0,73.16975855058963,20.905645300168466,5.2264113250421165,36.58487927529482,0.0,0.0,5.2264113250421165,5.2264113250421165,277000.0,2,144.7715937036666,0.0,70.0,0.5,73.16975855058963,280000.0,4.976713420955875,,4.248495242049359,-0.5978369994009695,4.292782201048888,12.542544882151386,0.7396366991402477,2691.183719490686,2.0
