HHID,plotID,A,animal_value_p_sell,area_planted,chem_fert,cons_value_p_sell,cropID,farm_capital,food_prod_value_p_sell,gift_value_p_sell,hhlabor,hired_labor,k,l,lnA,lnk,lnl,lnm,lny,lny_over_A,m,org_fert,pesticides,season,seed_cost,seeds_value_p_sell,sell_value_p_sell,stored_value_p_sell,total2_value_p_sell,total_value_p_sell,trans_cost,y,y_over_A,inflation,ctotal,region
1063000909.0,1.0,1.5,0.0,1.5,,32.46685580853738,Beans,60000.0,0.0,0.0,25.0,0.0,24.350141856403038,25.0,0.45805755837813733,3.2392751655832392,3.2188758248682006,2.3562896510359814,3.965727563470082,11.369824621329554,10.55172813777465,,2.435014185640304,1,8.116713952134345,0.0,20.291784880335868,0.0,52.75864068887325,130000.0,0.0,52.75864068887325,86666.66666666667,0.9525149324220944,4141.877962634636,1.0
1063000909.0,2.0,1.5,0.0,1.5,,4.734749805411702,Sweet Potatoes,60000.0,0.0,0.0,30.0,0.0,24.350141856403038,30.0,0.45805755837813733,3.2392751655832392,3.4011973816621555,0.8899525822425544,1.5549288858358032,8.959025943695277,2.435014185640304,,2.435014185640304,1,,0.0,0.0,0.0,4.734749805411702,11666.666666666668,0.0,4.734749805411702,7777.777777777778,0.9525149324220944,4141.877962634636,1.0
1071000101.0,1.0,,0.0,1.5,76.97215182440605,6.540944919288892,Finger Millet,13000.0,0.0,6.540944919288892,30.0,20.0,,,,,,,,12.616156699494633,,,,1,21.26862089884904,0.0,170.06456790151117,0.0,183.14645774008895,452083.33333333326,0.0,,301388.8888888888,0.954205710174461,1502.9825435186656,1.0
1071000101.0,3.0,0.5,0.0,0.5,,6.076748828242583,Groundnuts,13000.0,0.0,6.076748828242583,20.0,2.0,5.266515651143573,22.0,-0.5430045217198668,1.8612224900384495,3.091042453358316,,3.8839113624407196,12.388394202324129,0.0,,,1,,6.076748828242583,24.306995312970333,6.076748828242583,48.613990625940666,120000.0,0.0,48.613990625940666,240000.0,0.954205710174461,1502.9825435186656,1.0
1071000101.0,4.0,0.25,0.0,0.25,,11.815900499360579,Sweet Potatoes,13000.0,0.0,0.0,15.0,0.0,5.266515651143573,15.0,-1.1056369028847763,1.8612224900384495,2.70805020110221,,3.1625933049140778,12.360223325357433,0.0,,,1,,0.0,11.815900499360579,0.0,23.631800998721157,58333.333333333336,2.025582942747528,23.631800998721157,233333.33333333334,0.954205710174461,1502.9825435186656,1.0
1071000103.0,3.0,0.25,0.0,0.25,,0.0,Maize,160000.0,0.0,0.0,12.0,4.0,62.580233443877745,16.0,-1.1056369028847763,4.154895649106074,2.772588722239781,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883365166466088,2112.5522304817027,1.0
1071000110.0,1.0,,0.0,1.0,,4.051165945862132,Beans,235000.0,0.0,8.102331891724264,24.0,4.0,,,,,,,,16.122087672287226,,,48.613990625940666,1,,4.051165945862132,4051.165885495056,0.0,4067.3705492785043,15500000.0,0.0,,10040000.000596046,0.954205710174461,6056.492998815107,1.0
1071000110.0,2.0,1.0,0.0,1.0,,12.153497656485166,Maize,235000.0,0.0,12.153497656485166,48.0,4.0,95.20239830913381,52.0,0.07788653887762495,4.568168771100569,3.9512437185814275,,3.190764181880774,11.002099841204238,0.0,,,1,,0.0,0.0,0.0,24.306995312970333,60000.0,0.0,24.306995312970333,60000.0,0.954205710174461,6056.492998815107,1.0
1071000110.0,3.0,3.0,0.0,3.0,,9.925356419462886,Banana Food,235000.0,0.0,0.20255829427475278,1.0,4.0,95.20239830913381,5.0,1.1252542196919144,4.568168771100569,1.6094379124341003,,3.413907733194984,10.126631103850338,0.0,,,1,,0.0,20.25582942747528,0.0,30.383744141212915,75000.0,0.0,30.383744141212915,25000.0,0.954205710174461,6056.492998815107,1.0
1071000201.0,2.0,0.5,0.0,0.5,,0.0,Sweet Potatoes,86000.0,0.0,0.0,30.0,10.0,34.11887165775061,40.0,-0.5430045217198668,3.5634282014650487,3.6888794541139363,2.294379180871617,,,9.918276644694943,,9.918276644694943,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974374319068576,3672.4601297844856,1.0
1071000207.0,2.0,0.5,0.0,0.5,,66.19393880433212,Banana Food,79000.0,0.0,0.0,16.0,0.0,30.760712738483747,16.0,-0.5430045217198668,3.4634141976963146,2.772588722239781,,4.192588899904249,12.736700896592344,0.0,,,1,,0.0,0.0,0.0,66.19393880433212,170000.0,0.0,66.19393880433212,340000.0,0.992779350204739,1529.3136120464405,1.0
1071000207.0,3.0,0.5,0.0,0.5,,27.256327742960284,Sweet Potatoes,79000.0,0.0,0.0,30.0,0.0,30.760712738483747,30.0,-0.5430045217198668,3.4634141976963146,3.4011973816621555,0.6662283752880872,3.305285704903346,11.84939770159144,1.9468805530685918,,1.9468805530685918,1,,0.0,0.0,0.0,27.256327742960284,70000.0,0.0,27.256327742960284,140000.0,0.992779350204739,1529.3136120464405,1.0
1071000210.0,2.0,1.0,0.0,1.0,,27.77117460514584,Sweet Potatoes,220000.0,0.0,0.0,40.0,0.0,87.28083447331551,40.0,0.07788653887762495,4.482391216597191,3.6888794541139363,,3.323998598052775,11.156250521031495,0.0,,,1,,0.0,0.0,0.0,27.77117460514584,70000.0,0.0,27.77117460514584,70000.0,0.974374319068576,2349.4413715953383,1.0
1073000808.0,1.0,,0.0,1.2000000476837158,,186.55204901434684,Banana Food,43000.0,0.0,55.424884127450866,55.0,60.0,,,,,,,,13.116792292618443,,,,1,,0.0,0.0,0.0,241.97693314179767,596666.6666666666,0.0,,497222.202464387,0.953190809194914,6984.022057577976,1.0
1073001201.0,2.0,0.20000000298023224,0.0,0.20000000298023224,,7.942192664522225,Sweet Potatoes,5000.0,0.0,0.5672994760373018,35.0,0.0,1.9450267749850347,35.0,-1.2694005981941179,1.1346566971636576,3.5553480614894135,,2.1411822628443797,11.602537608758755,0.0,,,1,,0.0,0.0,0.0,8.509492140559527,21875.0,0.0,8.509492140559527,109374.99837018552,0.9937255544549256,759.9608615221525,1.0
1073001201.0,3.0,,0.0,0.05000000074505806,,0.0,Irish Potatoes,5000.0,0.0,0.0,40.0,0.0,,,,,,,,,,,,1,,0.0,0.0,0.0,0.0,6750.0,0.0,,0.0,0.9937255544549256,759.9608615221525,1.0
1073001205.0,1.0,0.25,0.0,0.25,,0.0,Banana Food,12000.0,0.0,0.0,15.0,0.0,4.6680642599640825,15.0,-1.1056369028847763,1.7635559865580446,2.70805020110221,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937255544549256,1318.4169491558555,1.0
1073001205.0,2.0,0.125,0.0,0.125,,4.834780840677086,Banana Beer,12000.0,0.0,0.0,10.0,0.0,4.6680642599640825,10.0,-1.5798791090351842,1.7635559865580446,2.302585092994046,,2.5566650532116983,12.48802404327297,0.0,,,1,,0.0,8.057968067795143,0.0,12.89274890847223,33142.857142857145,0.0,12.89274890847223,265142.85714285716,0.9937255544549256,1318.4169491558555,1.0
1073001205.0,4.0,0.25,0.0,0.25,,45.38395808298414,Sweet Potatoes,12000.0,0.0,0.0,28.0,0.0,4.6680642599640825,28.0,-1.1056369028847763,1.7635559865580446,3.332204510175204,,3.8151586964160513,13.053370505917377,0.0,,,1,,0.0,0.0,0.0,45.38395808298414,116666.66666666667,0.0,45.38395808298414,466666.6666666667,0.9937255544549256,1318.4169491558555,1.0
1073001205.0,5.0,0.125,0.0,0.125,,19.450267749850347,Cassava,12000.0,0.0,0.0,20.0,0.0,4.6680642599640825,20.0,-1.5798791090351842,1.7635559865580446,2.995732273553991,,2.967860836028848,12.89921982609012,0.0,,,1,,0.0,0.0,0.0,19.450267749850347,50000.0,0.0,19.450267749850347,400000.0,0.9937255544549256,1318.4169491558555,1.0
1073001206.0,1.0,0.25,0.0,0.25,,0.0,Sweet Potatoes,15000.0,0.0,17.018984281119053,15.0,0.0,5.835080324955104,15.0,-1.1056369028847763,1.9459328918665681,2.70805020110221,,2.834329443404325,12.072541252905651,0.0,,,1,,0.0,0.0,0.0,17.018984281119053,43750.0,0.0,17.018984281119053,175000.0,0.9937255544549256,1629.1544267274646,1.0
1073001207.0,4.0,0.5,0.0,0.5,,33.98146723224221,Sweet Potatoes,76000.0,0.0,0.0,25.0,0.0,29.515331538861805,25.0,-0.5430045217198668,3.4236243537040987,3.2188758248682006,,3.525815294600646,12.072541252905651,0.0,,,1,,0.0,0.0,0.0,33.98146723224221,87500.0,0.0,33.98146723224221,175000.0,0.9953778320065064,2408.528725496226,1.0
1073001209.0,3.0,1.5,0.0,1.5,,1.0503144584919186,Sugarcane,35000.0,0.0,1.0503144584919186,12.0,2.0,13.615187424895241,14.0,0.45805755837813733,2.693292933045781,2.6390573296152584,,3.044821877164976,10.491274217438248,0.0,,,1,,0.0,18.90566025285454,0.0,21.00628916983837,54000.0,0.0,21.00628916983837,36000.0,0.9937255544549256,2385.069632557649,1.0
1073001210.0,1.0,0.5,0.0,0.5,,0.0,Other,215000.0,0.0,0.0,0.0,0.0,83.49731948493799,0.0,-0.5430045217198668,4.4386715640261665,,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,3.0,0.5,0.0,0.5,,97.08990637783488,Maize,215000.0,0.0,0.0,32.0,0.0,83.49731948493799,32.0,-0.5430045217198668,4.4386715640261665,3.4657359027997265,,4.575637419099324,13.122363377404328,0.0,,,1,,0.0,0.0,0.0,97.08990637783488,250000.0,0.0,97.08990637783488,500000.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,4.0,0.5,0.0,0.5,,31.068770040907165,Beans,215000.0,0.0,7.767192510226791,28.0,0.0,83.49731948493799,28.0,-0.5430045217198668,4.4386715640261665,3.332204510175204,,4.352493867785114,12.89921982609012,0.0,,,1,,23.30157753068037,15.534385020453582,0.0,77.6719251022679,200000.0,0.0,77.6719251022679,400000.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,5.0,1.0,0.0,1.0,,0.0,Cassava,215000.0,0.0,0.0,26.0,0.0,83.49731948493799,26.0,0.07788653887762495,4.4386715640261665,3.258096538021482,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,6.0,0.125,0.0,0.125,,12.5828518665674,Sugarcane,215000.0,0.0,3.14571296664185,20.0,0.0,83.49731948493799,20.0,-1.5798791090351842,4.4386715640261665,2.995732273553991,,3.18292249017651,13.115942809601407,0.0,,,1,,0.0,8.388567911044934,0.0,24.117132744254185,62100.0,0.0,24.117132744254185,496800.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,7.0,0.5,0.0,0.5,,0.0,Other,215000.0,0.0,0.0,10.0,0.0,83.49731948493799,10.0,-0.5430045217198668,4.4386715640261665,2.302585092994046,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,8.0,0.25,0.0,0.25,,5.242854944403084,Sugarcane,215000.0,0.0,2.0971419777612335,14.0,0.0,83.49731948493799,14.0,-1.1056369028847763,4.4386715640261665,2.6390573296152584,,3.6583461868915848,12.898219325756536,0.0,,,1,,0.0,31.457129666418503,0.0,38.79712658858282,99900.0,0.0,38.79712658858282,399600.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,9.0,0.5,0.0,0.5,,55.9237882958445,Beans,215000.0,0.0,23.30157753068037,38.0,0.0,83.49731948493799,38.0,-0.5430045217198668,4.4386715640261665,3.6375861597263857,,4.940280552555447,13.487006510860454,0.0,,,1,,13.980947073961126,46.60315506136074,0.0,139.80946796184674,360000.0,0.0,139.80946796184674,720000.0143051147,0.9953778320065064,9264.008178872597,1.0
1073001210.0,10.0,0.5,0.0,0.5,,23.30157753068037,Groundnuts,215000.0,0.0,0.0,20.0,10.0,83.49731948493799,30.0,-0.5430045217198668,4.4386715640261665,3.4011973816621555,,5.094431212514491,13.641157170819497,0.0,,,1,,46.60315506136074,93.20631012272148,0.0,163.1110427147626,420000.0,0.0,163.1110427147626,840000.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,11.0,0.25,0.0,0.25,,62.914259332837005,Irish Potatoes,215000.0,0.0,20.971419777612336,30.0,0.0,83.49731948493799,30.0,-1.1056369028847763,4.4386715640261665,3.4011973816621555,,4.914962724702943,14.154835863567893,0.0,,,1,,52.428549444030836,0.0,0.0,136.31422855448017,351000.0,0.0,136.31422855448017,1404000.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,12.0,0.25,0.0,0.25,,135.92586892896884,Sweet Potatoes,215000.0,0.0,27.18517378579377,32.0,0.0,83.49731948493799,32.0,-1.1056369028847763,4.4386715640261665,3.4657359027997265,,5.094431212514491,14.334304351379442,0.0,,,1,,0.0,0.0,0.0,163.1110427147626,420000.0,0.0,163.1110427147626,1680000.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,14.0,0.25,0.0,0.25,,64.72660425188992,Cassava,215000.0,0.0,12.945320850377984,20.0,0.0,83.49731948493799,20.0,-1.1056369028847763,4.4386715640261665,2.995732273553991,,4.352493867785114,13.592367006650065,0.0,,,1,,0.0,0.0,0.0,77.6719251022679,200000.0,0.0,77.6719251022679,800000.0,0.9953778320065064,9264.008178872597,1.0
1073001210.0,15.0,0.75,0.0,0.75,,18.067824286366303,Rice,215000.0,0.0,0.0,60.0,0.0,83.49731948493799,60.0,-0.18512548383978322,4.4386715640261665,4.0943445622221,,2.9994932124129448,11.140754062609785,0.0,,,1,,2.0075361149146422,0.0,0.0,20.07536040128095,51692.70833333333,0.0,20.07536040128095,68923.60957054835,0.9953778320065064,9264.008178872597,1.0
1073001601.0,3.0,0.20000000298023224,0.0,0.20000000298023224,,4.7793785861279945,Beans,4000.0,0.0,0.0,45.0,0.0,1.5931261716365683,45.0,-1.2694005981941179,1.0145801232973748,3.8066624897703196,,3.8668955908913043,13.30468489694538,0.0,,,1,,0.0,43.014405494694714,0.0,47.79378408082271,120000.0,0.0,47.79378408082271,599999.9776482586,0.9705811603941707,851.8445639740731,1.0
1073001602.0,4.0,2.0,0.0,2.0,,9.957038572728552,Maize,17000.0,0.0,0.0,40.0,0.0,6.770786229455417,40.0,0.7328485475260667,2.0713923721049223,3.6888794541139363,,5.294011968883192,12.429216196844383,0.0,,,1,,9.957038572728552,179.22669430911395,0.0,199.14077145457105,500000.0,0.0,199.14077145457105,250000.0,0.9705811603941707,1095.592868234468,1.0
1073001603.0,2.0,1.0,0.0,1.0,,0.0,Coffee All,21000.0,0.0,0.0,40.0,0.0,8.363912401091984,40.0,0.07788653887762495,2.2543388650152285,3.6888794541139363,1.5643105202490006,3.080658009617089,10.909009418138226,4.7793785149097054,,4.7793785149097054,1,,0.0,21.772724345699764,0.0,21.772724345699764,54666.66666666666,0.0,21.772724345699764,54666.66666666666,0.9705811603941707,440.6586990746748,1.0
1073001605.0,3.0,0.5,0.0,0.5,,28.25623820962912,Groundnuts,18000.0,0.0,9.418746069876374,28.0,0.0,7.06405955240728,28.0,-0.5430045217198668,2.107681322567552,3.332204510175204,,3.852139878560736,12.388394202324129,0.0,,,1,,0.0,0.0,9.418746069876374,47.093730349381865,120000.0,0.0,47.093730349381865,240000.0,0.9850089832658409,1149.4009787272466,1.0
1073001606.0,1.0,,0.0,1.5,,35.845338861822796,Maize,77000.0,0.0,11.948446287274264,50.0,24.0,,,,,,,,14.28551418721001,,,9.558757029819411,1,4.381096972000563,0.0,908.081917832844,0.0,955.875702981941,2400000.0,0.0,,1600000.0,0.9705811603941707,923.853866932046,1.0
1073001606.0,3.0,0.25,0.0,0.25,,20.90978100272996,Sweet Potatoes,77000.0,0.0,6.969927000909987,28.0,0.0,30.66767880400394,28.0,-1.1056369028847763,3.4604958753211834,3.332204510175204,,3.327899112510359,12.542544882151386,0.0,,,1,,0.0,0.0,0.0,27.879708003639948,70000.0,0.0,27.879708003639948,280000.0,0.9705811603941707,923.853866932046,1.0
1073001608.0,1.0,0.5,0.0,0.5,,82.41402811141826,Sweet Potatoes,42000.0,0.0,54.94268540761218,75.0,0.0,16.482805622283653,75.0,-0.5430045217198668,2.870615917771783,4.31748811353631,,4.9225812902621495,13.458835614025542,0.0,,,1,,0.0,0.0,0.0,137.35671351903045,350000.0,0.0,137.35671351903045,700000.0,0.9850089832658409,1734.7760469700636,1.0
1073001608.0,2.0,0.5,0.0,0.5,,67.8934615343927,Beans,42000.0,0.0,0.0,56.0,0.0,16.482805622283653,56.0,-0.5430045217198668,2.870615917771783,4.02535169073515,1.7726983368809002,4.9645454918106875,13.50079981557408,5.886716293672733,,5.886716293672733,1,,4.709373105113314,70.64059552407281,0.0,143.2434301635788,365000.0,0.0,143.2434301635788,730000.0017881393,0.9850089832658409,1734.7760469700636,1.0
1073001609.0,2.0,1.0,0.0,1.0,,0.0,Maize,27000.0,0.0,0.0,44.0,0.0,10.596089328610919,44.0,0.07788653887762495,2.4648032747090594,3.784189633918261,2.7535275898926264,5.056112682886672,12.89921982609012,15.697910116460623,,,1,15.697910116460623,0.0,156.97910116460622,0.0,156.97910116460622,400000.0,0.0,156.97910116460622,400000.0,0.9850089832658409,1259.1293704413065,1.0
1073001609.0,3.0,0.5,0.0,0.5,,64.75387923040006,Beans,27000.0,0.0,3.9244775291151557,16.0,0.0,10.596089328610919,16.0,-0.5430045217198668,2.4648032747090594,2.772588722239781,2.4658455174408456,4.681419233445261,13.217673557208654,11.773432587345466,,,1,11.773432587345466,0.0,39.244775291151555,0.0,107.92313205066678,275000.0,0.9811193822787889,107.92313205066678,550000.0,0.9850089832658409,1259.1293704413065,1.0
1073001609.0,4.0,0.25,0.0,0.25,,9.418746069876374,Groundnuts,27000.0,0.0,0.0,34.0,0.0,10.596089328610919,34.0,-1.1056369028847763,2.4648032747090594,3.5263605246161616,1.3672332287727358,2.9358491466865813,12.165250651009918,3.9244775291151557,,,1,3.9244775291151557,0.0,4.709373034938187,4.709373034938187,18.837492139752747,48000.0,0.0,18.837492139752747,192000.0,0.9850089832658409,1259.1293704413065,1.0
1073001609.0,5.0,0.25,0.0,0.25,,41.20701405570913,Sweet Potatoes,27000.0,0.0,0.0,15.0,0.0,10.596089328610919,15.0,-1.1056369028847763,2.4648032747090594,2.70805020110221,,3.7186084859362136,12.948009990259552,0.0,,,1,,0.0,0.0,0.0,41.20701405570913,105000.0,0.0,41.20701405570913,420000.0,0.9850089832658409,1259.1293704413065,1.0
1073001609.0,6.0,0.25,0.0,0.25,,0.0,Cassava,27000.0,0.0,0.0,8.0,0.0,10.596089328610919,8.0,-1.1056369028847763,2.4648032747090594,2.0794415416798357,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9850089832658409,1259.1293704413065,1.0
1073001610.0,3.0,0.25,0.0,0.25,,41.20701405570913,Sweet Potatoes,83000.0,0.0,27.47134270380609,65.0,0.0,32.57316349165579,65.0,-1.1056369028847763,3.518631982346266,4.174387269895637,,4.229434109702204,13.458835614025542,0.0,,,1,,0.0,0.0,0.0,68.67835675951522,175000.0,0.0,68.67835675951522,700000.0,0.9850089832658409,2157.677745507513,1.0
1073001611.0,3.0,0.5,0.0,0.5,,69.69927000909988,Sweet Potatoes,8000.0,0.0,13.939854001819974,40.0,0.0,3.1862523432731367,40.0,-0.5430045217198668,1.4704818258255907,3.6888794541139363,,4.426511401178469,12.948009990259552,0.0,,,1,,0.0,0.0,0.0,83.63912401091984,175000.0,0.0,83.63912401091984,420000.0,0.9705811603941707,1741.047936673024,1.0
1073001611.0,4.0,2.5,0.0,2.5,,0.0,Cassava,8000.0,0.0,0.0,30.0,0.0,3.1862523432731367,30.0,0.9481769208288513,1.4704818258255907,3.4011973816621555,,2.768283324574937,9.680344001221918,0.0,,,1,,0.0,15.931261716365686,0.0,15.931261716365686,40000.0,0.0,15.931261716365686,16000.0,0.9705811603941707,1741.047936673024,1.0
1073002002.0,1.0,0.25,0.0,0.25,,17.723850749040867,Sweet Potatoes,15000.0,0.0,0.0,36.0,0.0,6.076748828242583,36.0,-1.1056369028847763,1.9798736199497768,3.58351893845611,,2.874911232462297,12.072541252905651,0.0,,,1,,0.0,0.0,0.0,17.723850749040867,43750.0,0.0,17.723850749040867,175000.0,0.954205710174461,688.3741072633197,1.0
1073002002.0,2.0,0.25,0.0,0.25,,13.503886284983517,Banana Food,15000.0,0.0,0.0,0.0,0.0,6.076748828242583,0.0,-1.1056369028847763,1.9798736199497768,,,2.602977516978655,11.800607537422009,0.0,,,1,,0.0,0.0,0.0,13.503886284983517,33333.33333333333,0.0,13.503886284983517,133333.3333333333,0.954205710174461,688.3741072633197,1.0
1073002003.0,2.0,0.10000000149011612,0.0,0.10000000149011612,,78.22529180484717,Maize,6000.0,0.0,0.0,42.0,0.0,2.3467587541454153,42.0,-1.7092582381663959,1.2561394419818481,3.7376696182833684,-0.7564027898788688,4.359593019875213,14.508657723623058,0.4693517508290831,,,1,0.4693517508290831,0.0,0.0,0.0,78.22529180484717,200000.0,0.0,78.22529180484717,1999999.970197678,0.9883365166466088,966.6690434783987,1.0
1073002004.0,1.0,0.25,0.0,0.25,,0.0,Coffee All,8000.0,0.0,0.0,20.0,0.0,3.2409327083960444,20.0,-1.1056369028847763,1.4829698777298637,2.995732273553991,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954205710174461,1042.283959020168,1.0
1073002004.0,2.0,0.5,0.0,0.5,,24.306995312970333,Banana Food,8000.0,0.0,0.0,30.0,0.0,3.2409327083960444,30.0,-0.5430045217198668,1.4829698777298637,3.4011973816621555,,3.190764181880774,11.695247021764184,0.0,,,1,,0.0,0.0,0.0,24.306995312970333,60000.0,0.0,24.306995312970333,120000.0,0.954205710174461,1042.283959020168,1.0
1073002004.0,4.0,0.5,0.0,0.5,,0.0,Sweet Potatoes,8000.0,0.0,0.0,36.0,0.0,3.2409327083960444,36.0,-0.5430045217198668,1.4829698777298637,3.58351893845611,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.954205710174461,1042.283959020168,1.0
1073002005.0,2.0,0.25,0.0,0.25,,0.0,Coffee All,75000.0,0.0,0.0,16.0,0.0,29.334484426817692,16.0,-1.1056369028847763,3.4177123655879686,2.772588722239781,,,,0.0,,,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9883365166466088,3518.338949506611,1.0
1073002005.0,4.0,,0.0,1.0,12.516046688775548,0.0,Cabbage,75000.0,0.0,0.0,2.0,0.0,,,,,,,,14.914122846632385,,,2.737885213169651,1,14.080552524872491,0.0,1173.3793770727077,0.0,1173.3793770727077,3000000.0,0.0,,3000000.0,0.9883365166466088,3518.338949506611,1.0
1073002006.0,1.0,0.5,0.0,0.5,,18.23024648472775,Beans,11500.0,0.0,36.86560965459233,46.0,0.0,4.658840768319314,46.0,-0.5430045217198668,1.761973513555612,3.828641396489095,,4.289376472204569,12.793859312087978,0.0,,,1,,1.6204663783448525,16.204663541980224,0.0,72.92098605964516,180000.0,0.0,72.92098605964516,360000.00059604645,0.954205710174461,762.875047897574,1.0
1073002007.0,5.0,0.5,0.0,0.5,,47.263601997442315,Sweet Potatoes,36000.0,0.0,0.0,50.0,0.0,14.584197187782202,50.0,-0.5430045217198668,2.7567944000448583,3.912023005428146,,3.855740485474023,12.360223325357433,0.0,,,1,,0.0,0.0,0.0,47.263601997442315,116666.66666666667,0.0,47.263601997442315,233333.33333333334,0.954205710174461,2113.8173357336104,1.0
1073002008.0,1.0,1.0,0.0,1.0,,23.46758754145415,Beans,17000.0,0.0,0.0,42.0,0.0,6.64914980341201,42.0,0.07788653887762495,2.055946261618787,3.7376696182833684,2.6856165863035417,4.541914576669168,12.388394202324129,14.667242213408846,,14.667242213408846,1,,23.46758754145415,46.9351750829083,0.0,93.8703501658166,240000.0,0.0,93.8703501658166,240000.0,0.9883365166466088,2589.804735783075,1.0
1073002008.0,3.0,0.5,0.0,0.5,,34.22356516462064,Sweet Potatoes,17000.0,0.0,6.844713032924128,90.0,0.0,6.64914980341201,90.0,-0.5430045217198668,2.055946261618787,4.499809670330265,1.0761786738694412,3.7152360034846996,12.254862809699606,2.933448442681769,,2.933448442681769,1,,0.0,0.0,0.0,41.068278197544764,105000.0,0.0,41.068278197544764,210000.0,0.9883365166466088,2589.804735783075,1.0
1073002010.0,2.0,0.5,0.0,0.5,,35.447701498081734,Sweet Potatoes,85000.0,0.0,0.0,45.0,7.0,34.434910026707975,52.0,-0.5430045217198668,3.5723453261512508,3.9512437185814275,,3.5680584130222424,12.072541252905651,0.0,,,1,,0.0,0.0,0.0,35.447701498081734,87500.0,0.0,35.447701498081734,175000.0,0.954205710174461,3950.453901581649,1.0
1073002302.0,3.0,0.25,0.0,0.25,,68.07593712447621,Sweet Potatoes,16000.0,0.0,11.345989520746034,36.0,0.0,6.22408567995211,36.0,-1.1056369028847763,2.0000146780262673,3.58351893845611,,4.374774484351474,13.612986293852801,0.0,,,1,,0.0,0.0,0.0,79.42192664522226,204166.6666666667,0.0,79.42192664522226,816666.6666666667,0.9937255544549256,1600.134627244688,1.0
1073002302.0,4.0,0.25,0.0,0.25,,23.340320681513056,Cassava,16000.0,0.0,2.5933690719575893,20.0,0.0,6.22408567995211,20.0,-1.1056369028847763,2.0000146780262673,2.995732273553991,,3.2555428861288864,12.493754695630212,0.0,,,1,,0.0,0.0,0.0,25.93368975347064,66666.66666666666,0.0,25.93368975347064,266666.66070620215,0.9937255544549256,1600.134627244688,1.0
1073002302.0,5.0,0.25,0.0,0.25,,15.560214199880278,Beans,16000.0,0.0,0.0,32.0,0.0,6.22408567995211,32.0,-1.1056369028847763,2.0000146780262673,3.4657359027997265,,3.6610080165887933,12.89921982609012,0.0,,,1,,0.0,23.340321299820417,0.0,38.900535499700695,100000.0,0.0,38.900535499700695,400000.0,0.9937255544549256,1600.134627244688,1.0
1073002303.0,1.0,1.0,0.0,1.0,,14.587700812387759,Maize,35000.0,0.0,9.725133874925174,45.0,0.0,13.615187424895241,45.0,0.07788653887762495,2.693292933045781,3.8066624897703196,2.862500320371021,4.62608891263238,12.478006361013815,17.50524097486531,,17.50524097486531,1,,0.0,77.80107099940139,0.0,102.1139056867143,262500.0,0.0,102.1139056867143,262500.0,0.9937255544549256,1763.4390752724316,1.0
1073002303.0,2.0,0.20000000298023224,0.0,0.20000000298023224,,20.746952266507034,Banana Food,35000.0,0.0,18.153583233193654,25.0,0.0,13.615187424895241,25.0,-1.2694005981941179,2.693292933045781,3.2188758248682006,,3.6610080165887933,13.122363362503167,0.0,,,1,,0.0,0.0,0.0,38.900535499700695,100000.0,0.0,38.900535499700695,499999.9925494195,0.9937255544549256,1763.4390752724316,1.0
1073002303.0,3.0,0.30000001192092896,0.0,0.30000001192092896,,0.0,Coffee All,35000.0,0.0,0.0,35.0,0.0,13.615187424895241,35.0,-0.9649558719411386,2.693292933045781,3.5553480614894135,,3.05709196975679,12.112982182727732,0.0,,,1,,0.0,21.26562607316971,0.0,21.26562607316971,54666.66666666666,0.0,21.26562607316971,182222.21498136193,0.9937255544549256,1763.4390752724316,1.0
1073002304.0,2.0,0.25,0.0,0.25,,45.38395808298414,Sweet Potatoes,9000.0,0.0,11.345989520746034,30.0,0.0,3.5010481949730625,30.0,-1.1056369028847763,1.5403294067275732,3.4011973816621555,,4.038302247730261,13.276514057231587,0.0,,,1,,0.0,0.0,0.0,56.729947603730174,145833.33333333334,0.0,56.729947603730174,583333.3333333334,0.9937255544549256,1294.2986171460416,1.0
